edge_id	executable	legacy_source	kind	legacy_targets	legacy_continuation	operation	native_function	native_test_or_fixture	status	prerequisites
edge-5315	yt.exe	YT-SUB:A668	process-terminal			3E:01 END	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5316	yt.exe	YT-SUB:A673	conditional	YT-SUB:A678	YT-SUB:A675	7503 jnz 0xa678	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5317	yt.exe	YT-SUB:A675	jump	YT-SUB:A697		e91f00 jmp 0xa697	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5318	yt.exe	YT-SUB:A694	jump	YT-SUB:A7D5		e93e01 jmp 0xa7d5	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5319	yt.exe	YT-SUB:A69F	conditional	YT-SUB:A6A4	YT-SUB:A6A1	7503 jnz 0xa6a4	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5320	yt.exe	YT-SUB:A6A1	jump	YT-SUB:A6C2		e91e00 jmp 0xa6c2	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5321	yt.exe	YT-SUB:A6B1	native-call	YT-SUB:8887	YT-SUB:A6B6	9a8788420f call 0xf42:0x8887	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5322	yt.exe	YT-SUB:A6BC	process-terminal			3E:01 END	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5323	yt.exe	YT-SUB:A6FB	jump	YT-SUB:A727		e92900 jmp 0xa727	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5324	yt.exe	YT-SUB:A736	conditional	YT-SUB:A6FE	YT-SUB:A738	76c6 jna 0xa6fe	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5325	yt.exe	YT-SUB:A74D	jump	YT-SUB:A779		e92900 jmp 0xa779	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5326	yt.exe	YT-SUB:A788	conditional	YT-SUB:A750	YT-SUB:A78A	76c6 jna 0xa750	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5327	yt.exe	YT-SUB:A796	conditional	YT-SUB:A799	YT-SUB:A798	7401 jz 0xa799	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5328	yt.exe	YT-SUB:A7A5	conditional	YT-SUB:A7A8	YT-SUB:A7A7	7401 jz 0xa7a8	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5329	yt.exe	YT-SUB:A7AC	conditional	YT-SUB:A7B1	YT-SUB:A7AE	7503 jnz 0xa7b1	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5330	yt.exe	YT-SUB:A7AE	jump	YT-SUB:A7D5		e92400 jmp 0xa7d5	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5331	yt.exe	YT-SUB:A7BA	jump	YT-SUB:A7C4		e90700 jmp 0xa7c4	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5332	yt.exe	YT-SUB:A7D3	conditional	YT-SUB:A7BE	YT-SUB:A7D5	76e9 jna 0xa7be	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5333	yt.exe	YT-SUB:A7D5	subroutine-return	YT-SUB:14DA		3F:54 SUBROUTINE_END	src/yt_startup_model.c::yt_registration_run; src/qb_format.c::{qb_mbf64_add_raw,qb_mbf64_mul_raw,qb_mbf64_div_raw,qb_mbf64_sqrt_raw,qb_mbf64_floor_positive_raw}; src/yt_session.c::registration; src/yt_text.c::yt_text_stream_line_input_next	tests/test_input_model.c::test_registration_transaction; tests/test_qb.c::test_mbf64; tests/test_data.c::test_line_input_grammar	candidate	exact provider-driven create/LOF/close/delete/reopen/three-line byte grammar, canonicalization, VAL, 56-bit MBF add/multiply/divide/two-pass SQR/INT, registered/evaluation/invalid/beta/anti-tamper state/effect order and every fallible prefix are pinned; physical DOS/BRUN heap/frame residue remains an upstream boundary
edge-5334	yt.exe	YT-SUB:A80A	conditional	YT-SUB:A80F	YT-SUB:A80C	7503 jnz 0xa80f	src/yt_session.c::xannor_victory_file; src/yt_text.c::{yt_text_input_read_line,yt_text_sequential_play_run}	tests/test_data.c::{test_sequential_text_playback,test_text_input}; tests/test_presentation.c::test_xannor_file_playback	candidate	sequential EOF/LINE INPUT observations pin EOF-at-entry, available-record routing and every injected read cut; the generated-asset join reaches physical EOF after five presented records; add raw BRUN EOF/read-ahead/file-block state and operating-system read faults
edge-5335	yt.exe	YT-SUB:A80C	jump	YT-SUB:A826		e91700 jmp 0xa826	src/yt_session.c::xannor_victory_file; src/yt_text.c::{yt_text_input_read_line,yt_text_sequential_play_run}	tests/test_data.c::{test_sequential_text_playback,test_text_input}; tests/test_presentation.c::test_xannor_file_playback	candidate	empty and nonempty records converge on immediate direct presentation in the pinned shipped five-record tape; the physical join pins exact plain/ANSI/local-event composition; add full inherited framebuffer and physical endpoint faults
